570,1480
570,1490
571,1490
571,1490
572,1490
573,1490
573,1490
574,1500
574,1500
575,1500
576,1500
576,1500
577,1500
577,1510
578,1510
579,1510
579,1510
580,1510
580,1510
581,1510
582,1510
582,1520
583,1520
583,1520
584,1520
584,1520
585,1520
586,1520
586,1520
587,1520
587,1520
588,1520
589,1520
589,1520
590,1520
590,1510
591,1510
592,1510
593,96.3
