1750,5.03
1750,5.03
1750,5.04
1750,5.04
1750,5.05
1750,5.05
1750,5.06
1750,5.07
1750,5.07
1740,5.08
1740,5.08
1740,5.09
1740,5.10
1740,5.10
1740,5.11
1740,5.11
1740,5.12
1730,5.12
1730,5.13
1730,5.13
1730,5.14
1730,5.15
1730,5.15
1730,5.16
1730,5.16
1720,5.17
1720,5.18
1720,5.18
1720,5.19
1720,5.19
1720,5.20
1720,5.20
1710,5.21
1710,5.22
1710,5.22
1710,5.23
1710,5.23
1710,5.24
1710,5.24
1700,5.25
1700,5.26
1700,5.26
1700,5.27
1700,5.27
1700,5.28
1700,5.28
1690,5.29
1690,5.29
1690,5.30
1690,5.31
1690,5.31
1690,5.32
1690,5.32
1680,5.33
1680,5.33
1680,5.34
1680,5.35
1680,5.35
1680,5.36
1680,5.36
1670,5.37
1670,5.37
1670,5.38
1670,5.39
1670,5.39
1670,5.40
1670,5.40
1660,5.41
1660,5.41
1660,5.42
1660,5.43
1660,5.43
1660,5.44
1660,5.44
1650,5.45
1650,5.45
1650,5.46
1650,5.47
1650,5.47
1650,5.48
1650,5.48
1640,5.49
1640,5.50
1640,5.50
1640,5.51
1640,5.51
1640,5.52
1630,5.52
1630,5.53
1630,5.53
1630,5.54
1630,5.55
1630,5.55
1620,5.56
1620,5.56
1620,5.57
1620,5.58
1620,5.58
1620,5.59
1610,5.59
1610,5.60
1610,5.60
1610,5.61
1610,5.61
1600,5.62
1600,5.63
1600,5.63
1600,5.64
1590,5.64
1590,5.65
1590,5.65
1480,5.66
1360,5.67
1180,5.67
995,5.68
806,5.68
615,5.69
422,5.70
14.7,5.71
