Engineering Strain (unitless),Engineering Stress (Pa)
0.0302,34102564.102564104
0.030299999999999997,34102564.102564104
0.030299999999999997,34102564.102564104
0.0304,34102564.102564104
0.0304,34358974.35897436
0.0305,34358974.35897436
0.030600000000000002,34358974.35897436
0.030600000000000002,34358974.35897436
0.030699999999999998,34615384.615384616
0.030699999999999998,34615384.615384616
0.0308,34615384.615384616
0.030899999999999997,34615384.615384616
0.030899999999999997,34871794.87179487
0.031,34871794.87179487
0.031,34871794.87179487
0.0311,34871794.87179487
0.0311,35128205.12820513
0.031200000000000002,35128205.12820513
0.0313,35128205.12820513
0.0313,35128205.12820513
0.031400000000000004,35384615.384615384
0.031400000000000004,35384615.384615384
0.0315,35384615.384615384
0.0315,35384615.384615384
0.0316,35641025.64102564
0.0317,35641025.64102564
0.0317,35641025.64102564
0.0318,35641025.64102564
0.0318,35641025.64102564
0.0319,35897435.897435896
0.0319,35897435.897435896
0.032,35897435.897435896
0.0321,35897435.897435896
0.0321,36153846.15384615
0.0322,36153846.15384615
0.0322,36153846.15384615
0.0323,36153846.15384615
0.0323,36410256.41025641
0.032400000000000005,36410256.41025641
0.0325,36410256.41025641
0.0325,36410256.41025641
0.0326,36410256.41025641
0.0326,36666666.666666664
0.0327,36666666.666666664
0.0327,36666666.666666664
0.032799999999999996,36666666.666666664
0.032799999999999996,36923076.92307692
0.0329,36923076.92307692
0.033,36923076.92307692
0.033,36923076.92307692
0.0331,37179487.17948718
0.0331,37179487.17948718
0.0332,37179487.17948718
0.0333,37179487.17948718
0.0333,37179487.17948718
0.0334,37435897.43589744
0.0334,37435897.43589744
0.0335,37435897.43589744
0.0335,37435897.43589744
0.0336,37692307.692307696
0.0337,37692307.692307696
0.0337,37692307.692307696
0.0338,37692307.692307696
0.0338,37692307.692307696
0.0339,37948717.94871795
0.0339,37948717.94871795
0.034,37948717.94871795
0.0341,37948717.94871795
0.0341,38205128.20512821
0.0342,38205128.20512821
0.0342,38205128.20512821
0.034300000000000004,38205128.20512821
0.034300000000000004,38205128.20512821
0.0344,38461538.461538464
0.0345,38461538.461538464
0.0345,38461538.461538464
0.0346,38461538.461538464
0.0346,38717948.71794872
0.0347,38717948.71794872
0.0348,38717948.71794872
0.0348,38717948.71794872
0.0349,38717948.71794872
0.0349,38974358.974358976
0.035,38974358.974358976
0.035,38974358.974358976
0.0351,38974358.974358976
0.0351,39230769.23076923
0.0352,39230769.23076923
0.0353,39230769.23076923
0.0353,39230769.23076923
0.0354,39230769.23076923
0.0354,39487179.48717949
0.0355,39487179.48717949
0.0355,39487179.48717949
0.0356,39487179.48717949
0.0356,39487179.48717949
0.035699999999999996,39743589.743589744
0.0358,39743589.743589744
0.0358,39743589.743589744
0.0359,39743589.743589744
0.0359,39743589.743589744
0.036000000000000004,40000000.0
0.0361,40000000.0
0.0361,40000000.0
0.0362,40000000.0
0.0362,40256410.256410256
0.0363,40256410.256410256
0.0363,40256410.256410256
0.0364,40256410.256410256
0.0365,40256410.256410256
0.0365,40512820.51282051
0.0366,40512820.51282051
0.0366,40512820.51282051
0.036699999999999997,40512820.51282051
0.036699999999999997,40512820.51282051
0.0368,40769230.76923077
0.0368,40769230.76923077
0.0369,40769230.76923077
0.037000000000000005,40769230.76923077
0.037000000000000005,40769230.76923077
0.0371,41025641.025641024
0.0371,41025641.025641024
0.037200000000000004,41025641.025641024
0.0373,41025641.025641024
0.0373,41025641.025641024
0.0374,41282051.28205128
0.0374,41282051.28205128
0.0375,41282051.28205128
0.0375,41282051.28205128
0.037599999999999995,41282051.28205128
0.037599999999999995,41538461.538461536
0.0377,41538461.538461536
0.0378,41538461.538461536
0.0378,41538461.538461536
0.0379,41538461.538461536
0.0379,41538461.538461536
0.038,41794871.79487179
0.038,41794871.79487179
0.0381,41794871.79487179
0.0382,41794871.79487179
0.0382,41794871.79487179
0.0383,42051282.051282056
0.0383,42051282.051282056
0.0384,42051282.051282056
0.0384,42051282.051282056
0.0385,42051282.051282056
0.038599999999999995,42307692.30769231
0.038599999999999995,42307692.30769231
0.0387,42307692.30769231
0.0387,42307692.30769231
0.0388,42307692.30769231
0.0388,42307692.30769231
0.038900000000000004,42564102.56410257
0.039,42564102.56410257
0.039,42564102.56410257
0.0391,42564102.56410257
0.0391,42564102.56410257
0.0392,42820512.820512824
0.0392,42820512.820512824
0.0393,42820512.820512824
0.0394,42820512.820512824
0.0394,42820512.820512824
0.0395,42820512.820512824
0.0395,43076923.07692308
0.039599999999999996,43076923.07692308
0.039599999999999996,43076923.07692308
0.0397,43076923.07692308
0.0398,43076923.07692308
0.0398,43076923.07692308
0.039900000000000005,43333333.333333336
0.039900000000000005,43333333.333333336
0.04,43333333.333333336
0.0401,43333333.333333336
0.0401,43333333.333333336
0.04019999999999999,43589743.58974359
0.04019999999999999,43589743.58974359
0.0403,43589743.58974359
0.0403,43589743.58974359
0.0404,43589743.58974359
0.0404,43589743.58974359
0.0405,43589743.58974359
0.0406,43846153.84615385
0.0406,43846153.84615385
0.0407,43846153.84615385
