True Strain (unitless),True Stress (Pa)
0.01380428097639708,15390482.051282052
0.013902905168991434,15444000.000000002
0.013902905168991434,15522000.0
0.01400151963581361,15575535.897435898
0.01400151963581361,15653543.58974359
0.014100124378781626,15707097.435897436
0.014100124378781626,15785112.82051282
0.014198719399812928,15864692.307692308
0.014297304700824394,15918276.923076922
0.014297304700824394,15996307.692307692
0.01439588028373234,16049910.256410256
0.01439588028373234,16127948.717948718
0.014494446150452511,16181569.230769232
0.014494446150452511,16259615.384615384
0.014593002302900086,16313253.846153846
0.014691548742989682,16392923.076923076
0.014691548742989682,16470984.615384616
0.014790085472635345,16524653.846153844
0.014790085472635345,16602723.076923076
0.014888612493750559,16656410.256410254
0.014888612493750559,16734487.179487178
0.014987129808248238,16814220.512820512
0.015085637418040953,16867938.461538464
0.015085637418040953,16946030.76923077
0.015184135325040055,17025800.000000004
0.015184135325040055,17077866.666666668
0.015282623531156982,17157656.410256412
0.015381102038302391,17237461.53846154
0.015381102038302391,17289538.46153846
0.015479570848386375,17369364.102564104
0.015479570848386375,17421446.153846156
0.015578029963318462,17501292.307692308
0.015578029963318462,17553379.48717949
0.015676479385007616,17633246.153846156
0.015676479385007616,17685338.461538464
0.01577491911536224,17765225.641025644
0.015873349156290163,17819076.923076924
0.015873349156290163,17897230.76923077
0.015971769509698665,17977153.846153844
0.015971769509698665,18029261.53846154
0.01607018017749446,18109205.128205128
0.01607018017749446,18187374.358974356
0.01616858116158369,18241282.051282052
0.01626697246387194,18321261.538461536
0.01626697246387194,18373384.615384612
0.01636535408626423,18453384.615384616
0.01636535408626423,18531576.923076924
0.01646372603066503,18585533.333333336
0.01646372603066503,18663733.333333332
0.01656208829897823,18743776.92307692
0.01666044089310717,18797764.1025641
0.01666044089310717,18875979.487179484
0.016758783814954624,18956058.974358972
0.016758783814954624,19008207.692307692
0.016857117066422806,19088307.69230769
0.016857117066422806,19166538.46153846
0.01695544064941337,19220582.05128205
0.01705375456582762,19300717.94871795
0.01705375456582762,19378964.102564104
0.01715205881756566,19459123.07692308
0.01715205881756566,19511292.30769231
0.017250353406527672,19565384.61538462
0.017250353406527672,19643646.153846156
0.017348638334613073,19723846.153846156
0.017446913603720703,19777969.230769232
0.017446913603720703,19856246.153846156
0.017545179215748864,19910387.17948718
0.017545179215748864,19988671.794871796
0.01764343517259528,20068928.205128208
0.01764343517259528,20121123.076923076
0.017741681476157126,20201400.000000004
0.017741681476157126,20279700.0
0.017839918128331016,20333897.435897436
0.017938145131012998,20414210.256410256
0.017938145131012998,20466420.512820516
0.018036362486098575,20546753.846153848
0.018036362486098575,20625076.923076924
0.018134570195482678,20679323.076923076
0.018232768261059684,20759692.307692308
0.018232768261059684,20838030.769230768
0.01833095668472342,20892307.692307692
0.01833095668472342,20970653.846153848
0.018429135468367143,21051066.666666668
0.018429135468367143,21103302.564102564
0.01852730461388356,21183735.897435896
0.01862546412316482,21238061.53846154
0.01862546412316482,21316430.769230768
0.01872361399810251,21370774.35897436
0.01872361399810251,21449151.28205128
0.018821754240587667,21529641.025641024
0.018821754240587667,21608025.641025636
0.018919884852510768,21662407.69230769
0.018919884852510768,21714669.23076923
0.01901800583576195,21795200.0
0.019116117192230143,21875746.153846156
0.019116117192230143,21954153.846153848
0.01921421892380437,22008584.61538462
0.01921421892380437,22087000.000000004
0.019312311032372884,22141448.71794872
0.019410393519823387,22222051.282051284
0.019410393519823387,22300482.051282052
0.019508466388043013,22354961.53846154
0.019508466388043013,22433400.0
0.01960652963891835,22487897.435897436
0.01960652963891835,22566343.58974359
0.01970458327433543,22647010.256410256
0.01980262729617973,22701538.46153846
0.01980262729617973,22780000.0
0.019900661706336174,22860702.564102568
0.019900661706336174,22913015.384615384
0.019998686506689123,22993738.461538464
0.019998686506689123,23072215.384615384
0.020096701699122397,23126800.0
0.020096701699122397,23205284.615384616
0.020194707285519253,23259887.17948718
0.020292703267762394,23340666.666666664
0.020292703267762394,23393000.0
0.02039068964773398,23473800.0
0.02039068964773398,23552307.692307692
0.020488666427315602,23606958.974358972
0.020586633608388312,23687794.87179487
0.020586633608388312,23766317.948717948
0.020684591192832603,23820999.999999996
0.020684591192832603,23899530.769230768
0.02078253918252841,23954230.769230764
0.02078253918252841,24032769.230769232
0.02088047757935513,24113669.23076923
