Engineering Strain (unitless),Engineering Stress (Pa)
0.0601,2692307.6923076925
0.0602,2692307.6923076925
0.0603,2692307.6923076925
0.0604,2692307.6923076925
0.0605,2692307.6923076925
0.060599999999999994,2692307.6923076925
0.060700000000000004,2717948.717948718
0.0608,2717948.717948718
0.060899999999999996,2717948.717948718
0.0611,2717948.717948718
0.0611,2717948.717948718
0.061200000000000004,2717948.717948718
0.0613,2743589.7435897435
0.061399999999999996,2743589.7435897435
0.061500000000000006,2743589.7435897435
0.0616,2743589.7435897435
0.061799999999999994,2743589.7435897435
0.061900000000000004,2743589.7435897435
0.062,2769230.7692307695
0.0621,2769230.7692307695
0.0622,2769230.7692307695
0.0623,2769230.7692307695
0.062400000000000004,2769230.7692307695
0.0625,2769230.7692307695
0.0626,2794871.794871795
0.06269999999999999,2794871.794871795
0.06280000000000001,2794871.794871795
0.0629,2794871.794871795
0.063,2794871.794871795
0.06309999999999999,2794871.794871795
0.0632,2794871.794871795
0.0633,2820512.8205128205
0.0634,2820512.8205128205
0.0635,2820512.8205128205
0.0636,2820512.8205128205
0.0637,2820512.8205128205
0.0638,2820512.8205128205
0.0639,2820512.8205128205
0.064,2846153.846153846
0.0641,2846153.846153846
0.0643,2846153.846153846
0.0644,2846153.846153846
0.0645,2846153.846153846
0.0646,2846153.846153846
0.0647,2846153.846153846
0.06480000000000001,2846153.846153846
0.0649,2871794.871794872
0.065,2871794.871794872
0.06509999999999999,2871794.871794872
0.0652,2871794.871794872
0.0653,2871794.871794872
0.0654,2871794.871794872
0.0655,2897435.8974358975
0.06559999999999999,2897435.8974358975
0.06570000000000001,2897435.8974358975
0.0658,2897435.8974358975
0.0659,2897435.8974358975
0.066,2897435.8974358975
0.0661,2923076.923076923
0.0662,2923076.923076923
0.0664,2923076.923076923
0.0664,2923076.923076923
0.0665,2923076.923076923
0.0667,2923076.923076923
0.0668,2923076.923076923
0.0669,2948717.948717949
0.067,2948717.948717949
0.06709999999999999,2948717.948717949
0.0672,2948717.948717949
0.0673,2948717.948717949
0.0674,2948717.948717949
0.0675,2948717.948717949
0.0676,2974358.9743589745
0.0677,2974358.9743589745
0.0678,2974358.9743589745
0.0679,2974358.9743589745
0.068,2974358.9743589745
0.0681,2974358.9743589745
0.0682,3000000.0
0.0683,3000000.0
0.0684,3000000.0
0.06849999999999999,3000000.0
0.06860000000000001,3000000.0
0.0687,3000000.0
0.0688,3000000.0
0.0689,3025641.0256410255
0.069,3025641.0256410255
