True Strain (unitless),True Stress (Pa)
0.012027380212718455,4256010.256410256
0.012126179797840555,4334292.307692308
0.012224969622568948,4412589.743589744
0.012224969622568948,4490458.974358974
0.012323749688831903,4568779.487179487
0.01242251999855711,4621153.846153846
0.012521280553671691,4699502.564102564
0.012620031356102198,4777866.666666666
0.012718772407774612,4856246.153846154
0.012817503710614343,4934641.025641025
0.01291622526654623,5013051.282051282
0.013014937077494763,5091476.923076924
0.013113639145383204,5169917.94871795
0.013113639145383204,5247856.410256411
0.0132123314721349,5326320.512820514
0.013311014059672416,5378815.384615385
0.01340968690991774,5483294.871794872
0.013508350024792299,5561805.128205128
0.013607003406216947,5614338.461538462
0.013705647056111967,5692876.923076923
0.01380428097639708,5771430.769230769
0.013902905168991434,5850000.0
0.013902905168991434,5928000.0
0.01400151963581361,6006592.307692308
0.014100124378781626,6085200.0
0.014198719399812928,6189830.76923077
0.014297304700824394,6268471.794871795
0.01439588028373234,6347128.205128205
0.014494446150452511,6425799.999999999
0.014593002302900086,6504487.179487179
0.014691548742989682,6609210.256410256
0.014790085472635345,6687930.769230769
0.014790085472635345,6766000.0
0.014888612493750559,6844743.589743589
0.014987129808248238,6949530.769230768
0.015085637418040953,7028307.692307693
0.015184135325040055,7107100.000000001
0.015282623531156982,7211943.589743591
0.015381102038302391,7290769.230769232
0.015479570848386375,7369610.256410257
0.015578029963318462,7474510.256410257
0.015578029963318462,7552641.025641026
0.015676479385007616,7657569.230769232
0.01577491911536224,7736469.230769232
0.015873349156290163,7815384.615384615
0.015971769509698665,7894315.384615384
0.01607018017749446,7999317.948717949
0.01616858116158369,8078282.051282051
0.01626697246387194,8183323.076923076
0.01626697246387194,8261507.692307692
0.01646372603066503,8367400.0
0.01646372603066503,8445600.0
0.01656208829897823,8550707.692307692
0.01666044089310717,8629764.102564102
0.016758783814954624,8734910.256410256
0.016857117066422806,8813999.999999998
0.01695544064941337,8919184.615384616
0.01705375456582762,8998307.692307694
0.01715205881756566,9077446.153846156
0.01715205881756566,9181784.615384616
0.017250353406527672,9287035.897435898
0.017348638334613073,9366217.94871795
0.017446913603720703,9471507.692307694
0.017545179215748864,9576817.948717948
0.01764343517259528,9682148.71794872
0.017741681476157126,9761400.0
0.017839918128331016,9866769.23076923
0.017938145131012998,9972158.974358976
0.018036362486098575,10051461.538461538
0.018036362486098575,10155892.307692308
0.018134570195482678,10261330.76923077
0.018232768261059684,10366789.743589744
0.01833095668472342,10446153.846153846
0.018429135468367143,10551651.282051282
0.01852730461388356,10657169.23076923
0.01862546412316482,10762707.692307692
0.01872361399810251,10842141.025641026
0.018821754240587667,10947717.948717948
0.018821754240587667,11052230.769230768
0.018919884852510768,11131707.692307692
0.01901800583576195,11237333.333333334
0.019116117192230143,11342979.487179488
0.01921421892380437,11448646.153846154
0.019312311032372884,11554333.333333334
0.019410393519823387,11660041.025641026
0.019508466388043013,11739623.076923078
0.01960652963891835,11845369.230769232
0.01960652963891835,11949964.102564104
0.01970458327433543,12055741.025641026
0.01980262729617973,12161538.461538462
0.019900661706336174,12267356.41025641
0.019998686506689123,12347035.897435896
0.020096701699122397,12452892.307692308
0.020194707285519253,12558769.23076923
0.020292703267762394,12638499.999999998
0.02039068964773398,12744415.384615384
0.020488666427315602,12850351.282051282
0.020488666427315602,12955038.46153846
